Proteina,T-statistic,p-value,log2FC
LPU83_pLPU83d_1809,0.5233532642794044,0.6283825421370138,-0.042337864983846174
ynaF,-0.3843107524139443,0.7203050338567212,0.1073644705838177
LPU83_pLPU83d_1829,-1.4786552853892676,0.21331334256239903,0.1294520245869819
mnhF,-0.298767285794734,0.7799961369223977,0.12971900928100766
LPU83_1237,0.6784868942688514,0.5346876938313443,-0.10043347878796638
LPU83_pLPU83d_1834,2.258314647924857,0.08684221264887028,-0.1585613378748043
yejF,-0.4457502784448317,0.6788406702563099,0.02733779994548513
LPU83_pLPU83d_1854,0.30927260560756287,0.7725545456409135,-0.1013188388430919
proC,-1.385766718274049,0.23807283064163517,0.2053441530756146
LPU83_pLPU83d_1859,-0.31005181446612873,0.7720037452766849,0.0649439746005811
LPU83_pLPU83d_1864,-2.135504978629128,0.09958957272532568,1.3903176680898763
hutU,0.9152504539231747,0.41184366734672234,-0.0840962026042682
LPU83_pLPU83d_1310,2.770756351387716,0.05029202989778529,-0.5542036932129584
LPU83_pLPU83d_0002,-0.9340939383523327,0.40313610216530466,0.05139669244941203
LPU83_pLPU83d_1315,0.4774692037603019,0.6579469599409178,-0.09239521310094645
LPU83_1247,1.1146689847457651,0.3274453158952707,-0.21203234543490979
LPU83_pLPU83d_1879,-0.2141867017066589,0.8408770243794578,0.03133958300714923
LPU83_1252,0.8643832776333907,0.4361330059127913,-0.08164707720894882
rcaC,4.437531914951693,0.011355610894349067,-0.10753281370897483
LPU83_pLPU83d_1889,1.372583351973097,0.2418115263908253,-0.11300694976830172
aatB,0.7544607291526315,0.49255610657967525,-0.09687362870965899
cycK,-0.04861834574972844,0.9635541860063445,0.010532760788631634
LPU83_pLPU83d_1340,-0.6942031513367863,0.5257642908949755,0.10081557163084653
ragB,2.4023320696014943,0.07416852264177887,-0.2264650715038634
LPU83_pLPU83d_0032,-0.8736528290123606,0.4316212051692774,0.21534821595692932
ugpC9,0.34910727285090265,0.7446116684194748,-0.07449655482293238
LPU83_pLPU83d_1355,-2.2619752743005996,0.08649131613435654,0.22673599256466304
LPU83_1282,-0.8990848627721966,0.41943855187260004,0.3780819375928637
LPU83_1287,1.2752822356319156,0.27124217252855715,-0.13818608135283483
LPU83_pLPU83d_1924,0.5777697065984791,0.59438467304807,-0.43035807869076415
LPU83_1292,-1.3309128679283908,0.2540131581392834,0.20674841610524197
ycgB,0.27948416008575283,0.7937294495865649,-0.10958526134482227
ltrA,2.196650523612577,0.09299937741556985,-0.20145563742367045
LPU83_pLPU83d_1939,1.0867633791178941,0.3382469251410149,-0.44856521666262417
LPU83_pLPU83d_1385,0.2695928665951173,0.800809632162694,-0.06591518598796142
iolC,-1.1701358024400108,0.3069076133170711,0.06010606982066591
LPU83_pLPU83d_1390,-0.013322531731416282,0.9900084706551904,0.0014021274022724128
LPU83_1328,1.577861855058707,0.1897352465082649,-0.3150108595516379
LPU83_pLPU83d_0047,0.06461047494462648,0.951584240989872,-0.002031445051880354
relA,1.6844682500796235,0.1673752331360602,-0.03885741804185727
rnc,0.590237245039913,0.5867638651633253,-0.06817545919337675
LPU83_1343,2.3038404844730405,0.08258947357949238,-0.21367373020592595
minC,-0.09215722024195944,0.9310041076311134,0.004326607041143404
LPU83_pLPU83d_1405,1.723123779640204,0.15996420094531144,-0.3689245634955789
LPU83_1353,0.3320531653421601,0.7565199210615737,-0.04326871491072026
LPU83_pLPU83d_0052,0.24643485114053057,0.8174756206703865,-0.08618731929371037
LPU83_pLPU83d_0057,-0.6095698905144696,0.5750739369205713,0.058498149561767576
sbp,-0.4706740109334775,0.6623923660317756,0.03867944439710769
LPU83_1368,-0.3503787064865117,0.7437272645892559,0.019649854551055057
ugpC1,1.8511680901298175,0.13780284548268734,-0.13487916020885038
LPU83_pLPU83d_1425,0.12747351374757848,0.9047171433258343,-0.007351661447177804
LPU83_pLPU83d_0072,-0.1117159060302642,0.9164302129021217,0.026276120427151994
pip1,1.2501907571793074,0.27937691405342846,-0.4338985488704399
LPU83_pLPU83d_1430,1.1758137887049973,0.304873926188843,-0.15864450122917617
dnaB,0.10783666497791222,0.919317843328785,-0.008253592023375944
LPU83_pLPU83d_1435,-0.46902219194903405,0.6634755387749895,0.03285318041834984
LPU83_pLPU83d_0092,1.1514158046782776,0.3137022273076998,-0.1842936957910517
fabD,0.012705304933031281,0.9904713417477371,-0.0009836514630308102
LPU83_pLPU83d_1440,0.006428436337003914,0.995178714255204,-0.001537230706198045
LPU83_pLPU83d_0097,0.5311947871528055,0.623410847418643,-0.17686404253697852
LPU83_1403,-1.1384958710888673,0.3184725570779746,0.08847521818956139
LPU83_pLPU83d_1455,0.6753002734968918,0.5365101050045529,-0.05395703144517583
pcaR,-1.3507170507884012,0.24814069750987924,0.34321168356438747
imp,-0.2703795247062797,0.8002456831069731,0.005172960371790936
LPU83_pLPU83d_1460,0.21469008509323095,0.8405101226496821,-0.021455616104642417
pcaG,0.925643305587438,0.40702181350829225,-0.30337500894030534
holC,0.12430635731743776,0.9070691432083056,-0.021467848691077762
LPU83_pLPU83d_0122,-1.61507394879758,0.18159684750825208,0.16734998299787662
glnII,-1.0272591971846257,0.36235682197290175,0.2757523908741284
LPU83_pLPU83d_0127,-0.6575649288153546,0.5467331783243778,0.05194825772879952
LPU83_pLPU83d_0132,0.15428057313859575,0.884859798756482,-0.04558765985758484
fabG5,-0.25928147282179,0.8082152275623116,0.03225882082962528
ureX,1.4887541903202142,0.2107824895765513,-0.06713035513633159
LPU83_pLPU83d_0137,0.004433381564238121,0.996674977441993,-0.0005957136910126337
nadC,-1.991610545975318,0.11723467113442043,0.23197668096097956
LPU83_pLPU83d_0147,3.6664780531809624,0.021457541155635917,-0.18684765174657514
phnM3,3.0640365864060035,0.03751044468804064,-0.7962262441542318
LPU83_pLPU83d_0152,0.10790833182663687,0.9192644821246346,-0.01401389114172602
occP3,1.767425863671199,0.1518949672234872,-0.05155978582855525
ppk,0.5325988957214733,0.6225231530582579,-0.023652505673677382
LPU83_pLPU83d_1505,2.77402164394841,0.0501241665594131,-0.34139022559568843
aspS,-3.17401057434925,0.03372798483779004,0.08071608438492461
ate,2.676671111444516,0.05542002790072416,-0.21444311588309262
LPU83_pLPU83d_1510,1.4262769888693776,0.22693964255660284,-0.12780766205704097
cobL,0.3307720942820342,0.7574178121135722,-0.021233067788251958
LPU83_1463,-0.8454788520070857,0.4454529697955728,0.10955775439231275
cobG,-2.6973249796056966,0.05424446310686071,0.9074628537271714
LPU83_pLPU83d_0192,0.380684125242502,0.7227913766731573,-0.06754356670869299
LPU83_pLPU83d_1525,3.280561576487346,0.03048464089470946,-0.282989340432394
ribE,-0.2719908683280994,0.7990909835036344,0.01302365207627787
LPU83_pLPU83d_0202,0.4945472435183423,0.6468500183333552,-0.09839747630357465
LPU83_pLPU83d_0207,0.5438666409356364,0.6154276868756846,-0.06270693879783806
LPU83_pLPU83d_0212,0.46355581439419985,0.6670671715363052,-0.11214165387459829
nusB,-0.9331514269295833,0.4035679267634033,0.23761691143298336
plsX,-0.7416308636145005,0.4994923219387459,0.024498449287413848
LPU83_1483,-1.335839242793081,0.2525397751822852,0.1039705284179746
LPU83_pLPU83d_0242,0.3405331732305938,0.7505881432934228,-0.01262635671077561
LPU83_pLPU83d_1550,0.45038323475868974,0.675766354453534,-0.06366650557063025
LPU83_pLPU83d_0247,0.02261131401809622,0.9830433205754299,-0.0027179235190786244
amiC,1.7775347078674293,0.1501149938633192,-0.2549296005539823
paaZ,-0.4375704333819787,0.6842870623366439,0.012203428351188705
LPU83_pLPU83d_1555,-0.13155073583630414,0.9016910527835087,0.024581672783073216
LPU83_pLPU83d_0262,0.42000160353307264,0.6960633189098315,-0.09049732421932788
LPU83_pLPU83d_1560,-0.9463839902196799,0.3975409022975238,0.0983758765650542
LPU83_1504,0.0632482569841616,0.9526032993331051,-0.003202097597625908
LPU83_pLPU83d_0277,1.7386176252974694,0.15709166409474354,-0.3139213961860463
LPU83_pLPU83d_1580,-1.0324092584786462,0.3602113258750369,0.06779276309332616
mmgC,1.4839744338374206,0.2119765178100392,-0.14776876884100076
LPU83_pLPU83d_0302,0.4912667545231828,0.6489731554074748,-0.0859822458830628
LPU83_pLPU83d_1615,-0.09986592056652305,0.9252557755916031,0.006493451934833416
LPU83_pLPU83d_0307,1.1581226189032032,0.3112520416992045,-0.14414636097506417
LPU83_pLPU83d_0312,3.0970013323603776,0.03632660707511624,-0.7299601251793852
LPU83_pLPU83d_1680,0.6179917540169144,0.5700302834865084,-0.15056352743769708
LPU83_pLPU83d_0367,-1.3641116782431089,0.24424455595957806,0.4201140044895588
secE,-1.3773467479145054,0.24045401765534485,0.0986553499375411
rplL,-1.5853431096905435,0.1880693090661414,0.1802253491698771
LPU83_pLPU83d_0372,0.2060838653143166,0.8467896037093416,-0.03418850349954994
rpsL,-1.8739505468647184,0.13421650673008043,0.09726951967984121
LPU83_pLPU83d_0377,1.6208352622995044,0.1803695405013931,-0.2531140851453575
rplC,-0.025782569704588053,0.9806657501807032,0.0024883550675021127
LPU83_pLPU83d_1715,-0.053865185808002085,0.9596255119949382,0.00364170363534555
rplV,-1.741547764682658,0.1565545856800368,0.13412739245573846
LPU83_pLPU83d_1725,-1.1597927725130508,0.31064465177325945,0.15833884755773653
rplN,-0.3796517726598638,0.7234998959394832,0.02770654389876981
rplF,-2.1077212045661953,0.10275417220621615,0.15347339961778772
sgcQ,0.8882295326963925,0.4246034650010184,-0.1912720903796874
LPU83_pLPU83d_1740,2.2475331727793693,0.08788500185292333,-0.29318207493143333
secY,-2.1222799456258814,0.10108223868528794,0.11001545071772512
LPU83_pLPU83d_1750,0.09882625283349358,0.9260307371263503,-0.019219089074297813
LPU83_3793;LPU83_pLPU83d_1750,0.8957736714872975,0.4210084676968527,-0.41349789945468274
rplQ,-1.4021037388455446,0.2335191257423215,0.09550237470713796
LPU83_pLPU83d_0412,1.145154640898472,0.316005693553712,-0.3338648757455047
LPU83_pLPU83d_1785,0.7760470147406149,0.4810508960650518,-0.052422734382755465
dadA,2.1437821114784557,0.09866781112872243,-0.11254254525945484
rplM,-1.6898570395965995,0.16632077621183314,0.10003188628536464
LPU83_pLPU83d_1805,0.19681759109280933,0.8535660918739243,-0.05044627264446433
LPU83_pLPU83d_1810,0.5657140956166768,0.6018141749747596,-0.38048469803032603
LPU83_1628,0.7521996531270043,0.49377321281617836,-0.030990049176885748
LPU83_pLPU83d_1820,0.7058589422398053,0.5192160299083055,-0.02380884024045571
LPU83_1638,1.3675218568896652,0.24326227835517109,-0.09212273153287853
LPU83_pLPU83d_1825,2.953637897890196,0.041817857531509225,-0.06741048662410876
hrm,1.1015063867909092,0.33250059648826125,-0.09712899670296693
LPU83_1648,1.2403084193277303,0.28264439849832995,-0.13262711107595138
LPU83_pLPU83d_1830,-0.367022568305436,0.7321944268694743,0.01101294546587539
nuoD,-1.1897681570359617,0.29992920430271297,0.0714729557620224
nuoG,-2.155929058517463,0.09733220676974291,0.05881586025607888
aglK1,-0.06645266989832387,0.9502062963872904,0.003168959112329617
nuoL,0.6446042392353746,0.5542897052318985,-0.09253736933330714
LPU83_pLPU83d_1845,0.16533726803172258,0.8766982256588767,-0.07992573977514361
LPU83_pLPU83d_0467,0.6212638910568116,0.5680787254398769,-0.16368288257036667
gloA1,-0.6391582588866606,0.5574863582798806,0.08066216385269342
LPU83_1676,1.2764538617462957,0.2708679360723117,-0.14144676691296354
LPU83_pLPU83d_1855,0.20442430040522908,0.8480020986641835,-0.019207905550388205
LPU83_pLPU83d_1860,0.23875176120018188,0.8230313114778713,-0.15906761259133972
dinP,-0.8896803687015992,0.42391014107843583,0.2585675341951621
LPU83_pLPU83d_1865,-0.3466294100782384,0.7463366266640721,0.034624797578693745
pleD1,0.5258211646225953,0.6268152505786493,-0.02907702987074856
topA,0.14010345531138518,0.8953499072137238,-0.0026324970852726892
plsY,0.449998744114314,0.6760212036648182,-0.0565381179669906
LPU83_pLPU83d_1880,-0.39277364380777857,0.7145193305862466,0.11788958568226704
tetR3,-0.712460670586894,0.5155335863029592,0.1345223766958199
LPU83_pLPU83d_1885,0.6967700921699084,0.5243170684026837,-0.27504161228219637
LPU83_pLPU83d_1890,0.2977280529482693,0.7807338613128082,-0.014200465057168543
LPU83_pLPU83d_1905,-0.1562560288608231,0.8834002980095943,0.005094625711304701
LPU83_pLPU83d_0512,0.02226424026894047,0.9833035439963848,-0.005432805191372125
pepT,1.0520199661298977,0.3521441430905359,-0.1750739394291969
LPU83_pLPU83d_1915,1.7249367293709985,0.15962523193927766,-0.10036384591828451
LPU83_pLPU83d_0522,0.01466215280602183,0.9890038778756475,-0.0022593219115485397
LPU83_1736,2.9155502833557088,0.04343626549878254,-0.7826496548636754
LPU83_pLPU83d_0537,0.31654335515159976,0.7674214064311785,-0.10961578082169154
acoD,0.14106588883868207,0.8946369219387347,-0.0867498165692524
LPU83_pLPU83d_1940,2.7030836285629367,0.05392184270186044,-0.16828285416109878
LPU83_pLPU83d_0542,0.9032784320074044,0.4174572433365871,-0.7354288301551257
LPU83_1756,-1.4825636891625202,0.2123302423793042,0.1456247721047106
LPU83_1761,0.27940314619270773,0.793787342987134,-0.09588862826912603
LPU83_1766,-0.3639761312885186,0.7342991009504976,0.04186915067792896
LPU83_1771,0.024306084246892724,0.9817726801681419,-0.002327698136337375
LPU83_1776,0.8017376529501544,0.4676285614115608,-0.09370355556700716
ftsZ1,0.04397098773762028,0.9670350361471318,-0.001579956961521134
dhaL,0.19050117550351664,0.8581941488843661,-0.06823860917265634
gpt,-0.9660753409081558,0.3887138004726479,0.12551095311636828
LPU83_1817,-0.6300615037999042,0.5628541057220451,0.0742270881794802
LPU83_1822,-1.2561599795443206,0.2774207550482166,0.06764853572057916
LPU83_pLPU83d_0587,-4.71988546876028,0.009172360118434735,0.21415872512640632
LPU83_1827,0.6271723647606144,0.5645662607357818,-0.045374203585055284
LPU83_1832,0.1287460547043794,0.9037724577075134,-0.00625972988903456
LPU83_pLPU83d_0597,-0.8041973108376571,0.4663589275366873,0.5408675256888884
LPU83_1843,-1.1631833803736924,0.3094149596603465,0.3437351881184334
LPU83_1848,1.2398419342449802,0.28279953303604316,-0.0850664877942151
LPU83_pLPU83d_0617,-1.2235353854960207,0.28827358176672263,0.6667002719094697
valS,-1.1773733419995884,0.30431754329667254,0.02086246323069929
dgt,-1.1160574015002078,0.326916180096798,0.06926795571945377
scpB,0.9774108803118395,0.3837088987355033,-0.0652232448880703
surE,0.36198626682638635,0.7356753536209701,-0.03140321705210525
secD3,0.7271966936055138,0.5073830110447934,-0.08593810209366026
gstA1,0.39690453842101725,0.7117035882714147,-0.13007926082023502
htpG,1.5784414377457567,0.18960564179575018,-0.09884457477739161
LPU83_1915,-1.2884308394538744,0.26707070772090974,0.2963530260386982
LPU83_pLPU83d_0683,0.3039361358135979,0.7763310806786551,-0.04991384232596019
LPU83_1930,-0.1535384808070929,0.8854082125767203,0.05815271488617313
recJ,1.7400933106193308,0.1568209355856576,-0.08581587422633774
LPU83_1942,1.2533290914013444,0.2783468209667957,-0.09208750431109536
LPU83_1952,-1.1730637338237948,0.3058573415730593,0.038864954462003
LPU83_1957,-1.0460323820244426,0.3545900543592859,0.21946340186931224
LPU83_1973,0.2434316776747291,0.8196457142086151,-0.014545427805831679
LPU83_1979,0.19072580487327867,0.8580294425990307,-0.04252843034243625
LPU83_1984,2.862668216665458,0.0458059837901685,-1.360648275162589
LPU83_1989,1.3351972396419258,0.2527313114859002,-0.5352365796880605
LPU83_pLPU83d_0748,0.5617319472021489,0.6042812157658997,-0.2808385763355936
LPU83_pLPU83d_0768,-0.9659498118211425,0.3887695367734212,0.3215113611657934
LPU83_2039,-0.17475024126106922,0.8697645113116397,0.03344575085317203
LPU83_2044,1.2059816445607532,0.2942783820569316,-0.43884372360802715
ttuD,1.0933261214259085,0.3356779743573064,-0.08318930320622542
LPU83_pLPU83d_0778,-0.6057502120590996,0.5773712516798584,0.06681841616446604
potA1,0.923660979926215,0.4079378595327728,-0.044263007160150636
LPU83_2059,1.4251108693403494,0.2272527493145444,-0.09514373239515095
LPU83_2074,-1.4007346818280706,0.23389738810646118,0.0686084871489534
LPU83_2079,0.14328622436920763,0.8929925244460646,-0.031015458891388903
LPU83_pLPU83d_0803,0.15851516335617924,0.8817318968229649,-0.04509542433137881
LPU83_pLPU83d_0808,0.6566163999381798,0.5472837567824522,-0.08338164816004934
LPU83_2114,-0.36234146698310427,0.7354295978931985,0.09459630208420577
cobW1,-1.3751768930781798,0.2410714635243737,0.09613354941186358
iunH3,-0.9227984702268069,0.4083369710273274,0.057755325296167115
LPU83_2129,0.8675183100469159,0.4346028037539185,-0.04587280449350217
LPU83_2134,-0.10853984544943755,0.9187942963724534,0.005607331973990881
LPU83_pLPU83d_0838,-0.26930571036232626,0.8010155288298524,0.08801122609247436
LPU83_2139,0.07955740154256703,0.9404104978783234,-0.0016774693665304596
LPU83_2144,-0.18505924839156276,0.8621870095375593,0.038086577615361605
LPU83_2149,-0.394955050175397,0.7130317296918911,0.031989195340877075
LPU83_pLPU83d_0848,-1.4294212465644074,0.2260975469685829,0.27952948256419496
LPU83_2154,0.32073619362452377,0.7644677908119075,-0.01912126517583701
LPU83_2159,0.17437364851476994,0.8700416476359703,-0.00704828711977612
uvrB,0.9447656051501613,0.3982739098103366,-0.05858110616761891
LPU83_pLPU83d_0863,0.8772734764241528,0.42986928967702837,-0.05515653790414632
LPU83_2174,0.8083537814004803,0.46421956285255056,-0.05421907280859983
LPU83_pLPU83d_0868,-0.15729063384407707,0.882636136875084,0.1227839886203057
LPU83_2204,1.5018899952111195,0.20753604116560534,-0.052047959391678944
LPU83_2229,0.62688637360697,0.5647359365134057,-0.0994049729849138
LPU83_2234,1.4304856546148996,0.22581318564604558,-0.132771504587069
LPU83_pLPU83d_0898,-0.9134977349591323,0.41266154784272446,0.22120923063186737
fumC,-0.6703642241727353,0.5393417004946713,0.0364587506107803
gor,-0.7835679579571166,0.47709104550977766,0.033333787108492885
LPU83_pLPU83d_0908,2.9373110659006434,0.04250284121492775,-0.18747414336362667
cgmA,1.378134467337361,0.2402302538991687,-0.2768938622390529
athL,0.19735360408641386,0.8531736781417348,-0.07005985720844343
LPU83_pLPU83d_0933,1.1804830980527694,0.3032109408755147,-0.11712270724722629
LPU83_2259,-1.0535100089322087,0.3515378033706895,0.08517214874574819
fdx,-0.10225509668364693,0.9234752811697726,0.0054015543543179945
LPU83_2269,0.3110590026404465,0.7712920335692348,-0.1002936475824221
Ttn,2.6265509031395857,0.058396858981794725,-0.07642015410662495
alaS3,-3.5105857640068474,0.024658846836409527,0.05794245762265149
LPU83_2284,0.4048346196939336,0.7063137862944194,-0.1847174547156385
LPU83_pLPU83d_0968,-0.6921734820180387,0.5269106425705926,0.05994568221596808
LPU83_2294,-0.08866916306474158,0.9336068309452019,0.008258832323264187
purC1,-1.4627634136617655,0.21735829800903111,0.05353279896921137
purB,-3.212617297940566,0.03250786756944549,0.059161985744879075
LPU83_2319,-0.2553878865684043,0.8110179704471684,0.023208343090658445
LPU83_2324,-1.278914473876127,0.27008359317670616,0.48591779897799725
bcp,0.3376864785634365,0.7525771148909968,-0.03782409938184372
LPU83_2334,-0.6863465217581401,0.5302116862462207,0.0512728649087002
LPU83_pLPU83d_1023,0.4037442802475043,0.7070536293031745,-0.09693897308702404
sufS,0.24517641167372264,0.8183847298337523,-0.006802159120553597
PNAE,-0.4342527216696764,0.6865027562754795,0.10933951224717475
LPU83_2354,-0.3354511985637126,0.7541405244915179,0.08175032439138619
LPU83_2359,0.31160574357785337,0.7709058026473178,-0.039289139475226165
LPU83_pLPU83d_1038,0.12185415013142908,0.9088909997341781,-0.0184351638695901
LPU83_2364,0.9029339247008752,0.4176197171939392,-0.5520462133800983
LPU83_pLPU83d_1043,-1.1150657169281182,0.32729403862126366,0.06429886798195028
LPU83_2374,-2.711890981872646,0.05343269799838416,0.04581639820684558
mgtE3,-0.6954651662105711,0.5250524160789487,0.2021436459462933
LPU83_2385,0.4514504219990332,0.6750592734531253,-0.0702658841522279
pip3,-0.1663405632498172,0.875958534541587,0.05343109030206605
LPU83_2395,-2.4708696590410715,0.06888242304536449,0.1999586212183928
parE,-1.6725039979638894,0.1697415172258563,0.08026484779647802
LPU83_2420,-0.9386508436333681,0.4010537917026429,0.37562078048371994
moaC,-1.432799402486878,0.22519629146364326,0.1507941374327828
bmpA,-0.27768334981710635,0.7950167064446454,0.00862662329711128
LPU83_2451,-0.7138527723018563,0.5147595171888821,0.028249259744594468
LPU83_2456,3.1308816413874485,0.03515534477688209,-0.3417379174532691
LPU83_2461,-0.795569180287063,0.4708244950244384,0.2631793202334922
LPU83_pLPU83d_1103,-0.6645233115690476,0.5427060011615543,0.09080370949105188
ppiA,-1.5680957408166194,0.1919329016760719,0.07465581467022275
LPU83_pLPU83d_1138,2.353922219245826,0.07817975117795008,-0.29141382174311836
LPU83_pLPU83d_1143,1.2083141081534894,0.2934737444535176,-0.3371395922803604
LPU83_pLPU83d_1148,1.1973205896791805,0.29728442173048253,-0.4413318715643548
cpo3,-1.3107704205043804,0.26012506755869313,0.2255569970166036
LPU83_2527,-0.17420296961841303,0.8701672584543862,0.06818382165331016
LPU83_pLPU83d_1168,1.0602618796683543,0.34880193267268617,-0.07092244494872091
mazG,-0.8647019885793256,0.43597724413696465,0.20053990770848884
ntrY,1.2199765763055912,0.28948154543091553,-0.09898088855107545
cinA3,-1.0952022749889732,0.3349468161596493,0.08884317588723789
lipA3,-2.4296134952894684,0.07201101894569169,0.13419191284100762
ada3,-0.9646037610301839,0.3893676288170896,0.05398668103988413
eno,-1.7245941304183912,0.15968922979467354,0.03571210035349992
fabZ,-0.8105675145563473,0.4630832852154931,0.03482902349084327
uppS,0.14032193293237252,0.8951880451748815,-0.013027376223291753
LPU83_pLPU83d_1218,-1.5352171318184051,0.19952574940363668,0.18096276230209085
LPU83_2582,0.62390127049986,0.5665090350845836,-0.04534321108521411
LPU83_2587,1.3102027402563756,0.2602993779670784,-0.193466592085354
LPU83_2592,2.72520477036088,0.05270297057534899,-0.3087454009572248
LPU83_2597,0.4445494056813757,0.6796387773452908,-0.04574333323508739
aapM,1.145708773784293,0.31580120114780713,-0.11717479478893367
LPU83_pLPU83d_1268,-0.8303106723110324,0.45304613288376205,0.08912187045562447
LPU83_pLPU83d_1273,1.4129935234260145,0.2305319324324935,-0.23445097548179206
LPU83_2634,-1.5639967240081694,0.19286309060047863,0.3502866314092863
LPU83_2649,0.805527983355943,0.4656731820735456,-0.07068587660622683
proW,0.6843716256632191,0.5313338478138782,-0.1419601707153504
asr,0.46086676800266757,0.6688379574236663,-0.07519884503640029
LPU83_2659,0.8601149572509726,0.43822339476092437,-0.048943342229527786
LPU83_pLPU83d_1318,-0.4234247310323528,0.6937605300956469,0.050435988090413275
LPU83_2674,0.8072535691006768,0.464785099647591,-0.04773199417179441
hflC,-0.6546120906899626,0.5484484412572049,0.06103038307485775
LPU83_pLPU83d_1338,0.6197492368269041,0.5689815299091834,-0.04066994453599193
LPU83_2689,0.5296867813090728,0.624365088235344,-0.05120009200818387
LPU83_pLPU83d_1348,0.5999322946281742,0.5808820959064535,-0.13386445058884888
LPU83_2699,0.005372986155496782,0.9959702846195424,-0.000985304380257901
senC,0.13951652839518994,0.8957847702838964,-0.014134666834195286
LPU83_pLPU83d_1368,-0.17809878223095957,0.8673013049724864,0.036593380938544584
LPU83_pLPU83d_1373,-0.2058673691612813,0.8469477489914263,0.15233339379329358
lpxC,0.186617538893036,0.8610431422213654,-0.02763490883916475
gabD5,7.889283689211347,0.0013959128035770667,-0.09079239343120094
gabD;gabD5,-0.2289506803411759,0.8301367371125452,0.041441123720908024
LPU83_pLPU83d_1383,1.620114275985006,0.1805226562202856,-0.2190495628935203
murG,0.5939952853072752,0.5844793226883007,-0.04640626010715465
LPU83_pLPU83d_1388,0.667172857344508,0.541178064261657,-0.09863997528783841
LPU83_pLPU83d_1393,0.6230187164386162,0.5670339781851909,-0.08494860770239043
LPU83_pLPU83d_1398,3.1432344704179243,0.034739383870871075,-0.15625602746271738
murE,4.9367189277901895,0.007835122300971277,-0.1392173861453152
occT1,-0.63521796069685,0.5598071001884544,0.0363887174825166
pfp,2.62779517686807,0.058320763657788564,-0.09229333100603299
LPU83_pLPU83d_1413,-1.052123166674665,0.3521021179181861,0.10434840991970162
LPU83_pLPU83d_1418,-0.8506077350687394,0.44290866985415606,0.06788814934676424
ettA,-0.7615226656299986,0.4887693826266577,0.04303136563179777
prsE,-1.5708084719002866,0.19131984229327267,0.33480497448561053
kduD,0.8716134911620523,0.4326105405747514,-0.09377412479305036
LPU83_pLPU83d_1438,-0.8563640323968036,0.44006708763063024,0.1382627617107346
LPU83_pLPU83d_1443,0.6969713597754998,0.5242037170282077,-0.06696262630928018
ilvG,0.6730651400847145,0.5377909949437492,-0.041271842517861757
parA1,-0.015575133814475275,0.9883192399594618,0.009393173987819026
LPU83_2774,1.0133251735073852,0.3682181823679965,-0.10574045046425695
LPU83_pLPU83d_1453,0.8912452507547539,0.4231633631063463,-0.2778761419625102
LPU83_2779,0.5135816047847237,0.6346114478682747,-0.027713509121870317
LPU83_2784,0.4245866191339013,0.692979816476284,-0.2950946616785828
LPU83_pLPU83d_1458,0.8910561051012088,0.423253567702926,-0.05268323934809871
LPU83_2789,1.591872575381279,0.1866276614314628,-0.12689637810073862
LPU83_pLPU83d_1463,0.17976655085393414,0.8660751619743833,-0.020092485217197975
ku,0.4159536062307721,0.6987915845435879,-0.11019565592575375
thuF,-1.4623772013294154,0.21745755783460338,0.0994588395165863
aspB5,-0.004932009320430637,0.996301011754827,0.0005533896585205866
nadA,0.3480655155239114,0.7453366654702668,-0.06027414670359832
occQ3,0.9900833432697722,0.3781795730128828,-0.33891117107287627
LPU83_2845,0.7998651891603182,0.4685969051792946,-0.12068301429274442
LPU83_pLPU83d_1503,-1.0995990408484309,0.33323899873091245,0.18055554586210576
carA,-0.905236021634497,0.41653501644802493,0.03977614443118682
norM,1.1578367522111819,0.3113561140192792,-0.17235832111783544
LPU83_pLPU83d_1513,2.39739796604,0.07456650859259872,-0.15931662497289878
lpcC,0.5702831889673987,0.5989914224756956,-0.02454741268295635
trxB,-0.082664598149284,0.9380896563568109,0.005945456143670924
LPU83_2885,2.664545379668984,0.056123871062153996,-0.1288750595916568
LPU83_2895,2.2802204308454344,0.08476595307604222,-0.1617871059854572
gno,-2.209009121776937,0.09172726631000934,0.07763251153246387
cspA3,-1.2736259495898192,0.2717720656999038,0.1008973257876562
ilvE,0.8892466645168428,0.42411730135856995,-0.03062800410630473
csaA,0.327852902569487,0.759465574481384,-0.0278872959221097
LPU83_pLPU83d_1543,1.4788496486322558,0.2132643448073935,-0.07659462140194151
LPU83_2915,-0.28283129650462296,0.791338959448339,0.03687729114375671
LPU83_2920,-0.24647836560379557,0.8174441915892525,0.02529320904528376
rplY,-1.5512394644645402,0.19578785692808434,0.09691872335636376
LPU83_2935,-1.8726421137798133,0.1344197297813159,0.20350699760144053
LPU83_2940,0.32594121911283913,0.7608078818232218,-0.17726216495302616
LPU83_2945,2.375257948813545,0.07638237146562453,-0.07510489181016311
rbsA3,-0.39517230726314334,0.7128836564199028,0.037415252507258856
papS,0.7407207814923326,0.4999871114122774,-0.02784353367926684
LPU83_2955,2.331910284854034,0.08008434804740834,-0.0896992442871003
LPU83_2960,-0.9398629008404833,0.4005014667307336,0.0983221734679951
LPU83_2965,0.689488331391108,0.5284299726624805,-0.15246165965723435
LPU83_pLPU83d_1558,0.7997554185331166,0.46865372154502755,-0.048608792821941194
LPU83_pLPU83d_1563,-0.2903854502314571,0.7859540912696319,0.052146156737752136
